#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-09-13T01:25:56 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ613ea88527e979	
#INFO	-out.max=unlimited	
#INFO	queryParameters=7	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/830/51&tab:{J/ApJ/830/51/cdfsz}&key:source=J/ApJ/830/51/cdfsz&HTTPPRM:&
#-source=J/ApJ/830/51/cdfsz
#-order=I
#-out=Seq
#-out=zpk
#

#RESOURCE=yCat_18300051
#Name: J/ApJ/830/51
#Title: FourStar galaxy evolution survey (ZFOURGE) (Straatman+, 2016)
#Table	J_ApJ_830_51_cdfsz:
#Name: J/ApJ/830/51/cdfsz
#Title: CDFS EAZY photometric redshift catalog and spectroscopic redshifts (cdfszout and cdfszsp)
#Column	Seq	(I5)	[1/30911] Running sequence number	[ucd=meta.id;meta.main]
#Column	zpk	(F8.4)	[/9.9]? Default derived photometric redshift	[ucd=src.redshift;pos.heliocentric]
Seq	zpk
22553	  1.3589
22554	  2.7018
22555	  1.3062
22556	  0.7037
22557	  0.7368
22558	  0.4057
22559	  1.1043
22560	  2.0164
22561	  1.2653
22562	  0.4041
22563	  1.1959
22564	  1.5026
22565	  2.2719
22566	  1.6834
22567	  0.8853
22568	  0.5639
22569	  2.5921
22570	  2.4443
22571	  2.8199
22572	  1.7133
22573	  1.7384
22574	  2.0313
22575	  0.9362
22576	  0.3794
22577	  0.6667
22578	  3.5230
22579	  1.7084
22580	  0.6648
22581	  1.8978
22582	  1.0690
22583	  0.5429
22584	  0.9665
22585	  0.9083
22586	  1.7122
22587	  3.5166
22588	  0.9772
22589	  1.5944
22590	  3.4669
22591	  0.7300
22592	  2.3504
22593	  1.4271
22594	  1.5495
22595	  0.4436
22596	  0.6119
22597	  2.2798
22598	  1.2557
22599	  1.3254
22600	  2.3316
22601	  4.5520
22602	  1.0922
22603	  1.7156
22604	  0.0761
22605	  4.5544
22606	  2.7022
22607	  1.0962
22608	  2.3426
22609	  5.5014
22610	  0.0807
22611	  2.0253
22612	  1.0017
22613	  1.3907
22614	  4.7478
22615	  1.7679
22616	  0.7039
22617	  2.1540
22618	  1.9154
22619	  0.4725
22620	  2.1323
22621	  0.5288
22622	  0.9722
22623	  3.0017
22624	  1.1609
22625	  0.6684
22626	  2.6267
22627	  1.4027
22628	  2.4923
22629	  2.8461
22630	  0.2031
22631	  0.5290
22632	  1.3471
22633	  0.3625
22634	  1.7779
22635	  0.8572
22636	  2.1602
22637	  2.5926
22638	  2.7408
22639	  1.6928
22640	  0.5150
22641	  4.3113
22642	  0.7158
22643	  1.6404
22644	  1.5506
22645	  1.4228
22646	  3.4434
22647	  2.4770
22648	  1.1491
22649	  0.7415
22650	  1.6627
22651	  1.6520
22652	  1.0999
22653	  0.3515
22654	  3.3849
22655	  1.6765
22656	  0.7522
22657	  0.4885
22658	  1.1452
22659	  1.5579
22660	  1.8477
22661	  0.0082
22662	  1.1133
22663	  0.2840
22664	  2.8748
22665	  1.1557
22666	  1.0599
22667	  4.8932
22668	  0.5259
22669	  0.7290
22670	  1.4332
22671	  0.2083
22672	  2.6870
22673	  0.2637
22674	  0.1187
22675	  0.7343
22676	  1.1689
22677	  1.8534
22678	  2.5870
22679	  2.2663
22680	  0.0050
22681	  0.7993
22682	  0.6789
22683	  0.6977
22684	  2.5367
22685	  0.4612
22686	  0.7492
22687	  0.9617
22688	  1.7209
22689	  0.6000
22690	  2.2789
22691	  0.2452
22692	  0.0050
22693	  0.6053
22694	  1.0163
22695	  1.7967
22696	  1.0528
22697	  1.1215
22698	  1.0424
22699	  0.6024
22700	  2.0254
22701	  0.6979
22702	  2.4880
22703	  0.5142
22704	  0.5593
22705	  2.1556
22706	  1.1727
22707	  2.4934
22708	  0.7265
22709	  0.7358
22710	  1.7297
22711	  3.4271
22712	  0.7471
22713	  0.4360
22714	  1.0315
22715	  0.9715
22716	  0.1905
22717	  1.3733
22718	  2.1053
22719	  1.9226
22720	  0.1411
22721	  1.0661
22722	  1.4820
22723	  3.3750
22724	  1.6198
22725	  2.3286
22726	  0.5379
22727	  0.8862
22728	  1.8744
22729	  0.7608
22730	  0.1333
22731	  3.5027
22732	  1.6088
22733	  0.2817
22734	  1.2491
22735	  2.4013
22736	  0.3659
22737	  0.8265
22738	  1.1383
22739	  0.4018
22740	  0.8859
22741	  0.7965
22742	  0.7069
22743	  0.9758
22744	  0.5187
22745	  1.9178
22746	  2.7751
22747	  1.3915
22748	  2.0432
22749	  0.7232
22750	  2.6349
22751	  1.0233
22752	  1.8819
22753	  3.5036
22754	  0.5555
22755	  0.4237
22756	  1.6122
22757	  1.4130
22758	  2.8759
22759	  1.0630
22760	  2.1572
22761	  0.5390
22762	  0.5120
22763	  1.5754
22764	  1.2295
22765	  4.1410
22766	  0.6913
22767	  2.0622
22768	  3.1986
22769	  0.8819
22770	  2.7867
22771	  3.0229
22772	  0.6753
22773	  1.6454
22774	  2.4566
22775	  2.5933
22776	  1.8916
22777	  0.8547
22778	  0.6555
22779	  1.8319
22780	  1.8445
22781	  1.8110
22782	  3.3372
22783	  2.1467
22784	  0.3065
22785	  2.6628
22786	  0.2188
22787	  1.8024
22788	  0.5511
22789	  3.9184
22790	  1.8331
22791	  1.2738
22792	  0.0936
22793	  1.2317
22794	  1.1289
22795	  0.5131
22796	  0.3600
22797	  1.2366
22798	  0.5423
22799	  0.8696
22800	  1.8932
22801	  4.5773
22802	  2.8398
22803	  7.3746
22804	  2.0034
22805	  2.8791
22806	  0.0666
22807	  0.6904
22808	  3.6931
22809	  0.4754
22810	  0.3427
22811	  3.5118
22812	  1.3857
22813	  0.5067
22814	  0.8831
22815	  2.3857
22816	  1.0478
22817	  0.5657
22818	  2.8158
22819	  3.7603
22820	  0.3734
22821	  0.5264
22822	  0.4039
22823	  1.4564
22824	  0.9185
22825	  3.9062
22826	  3.4954
22827	  3.4538
22828	  3.9510
22829	  0.9668
22830	  3.7749
22831	  0.1045
22832	  0.7159
22833	  1.3606
22834	  2.0527
22835	  3.9303
22836	  2.0476
22837	  1.7849
22838	  0.9124
22839	  3.4905
22840	  1.4908
22841	  1.4689
22842	  5.0684
22843	  0.6810
22844	  2.9931
22845	  0.7828
22846	  0.9642
22847	  0.9393
22848	  0.3828
22849	  0.5105
22850	  0.5238
22851	  4.4510
22852	  2.6081
22853	  3.7472
22854	  1.8752
22855	  0.0050
22856	  3.2414
22857	  0.5776
22858	  0.9557
22859	  0.9139
22860	  0.2227
22861	  2.7102
22862	  0.9387
22863	  0.3041
22864	  0.7451
22865	  3.5065
22866	  1.2852
22867	  1.3144
22868	  3.5531
22869	  2.5964
22870	  0.3424
22871	  0.7332
22872	  1.8517
22873	  1.6189
22874	  1.7085
22875	  1.3713
22876	  2.4291
22877	  0.1554
22878	  1.3330
22879	  1.2368
22880	  0.9592
22881	  0.4163
22882	  3.5208
22883	  1.5824
22884	  2.9502
22885	  0.9438
22886	  2.2748
22887	  2.0960
22888	  2.3182
22889	  1.1014
22890	  4.7680
22891	  1.6948
22892	  1.2215
22893	  3.3570
22894	  1.4002
22895	  1.8831
22896	  1.1074
22897	  1.5551
22898	  4.1603
22899	  0.7233
22900	  4.2617
22901	  1.7196
22902	  2.7016
22903	  4.3558
22904	  1.7020
22905	  3.8541
22906	  0.6034
22907	  0.4056
22908	  0.9522
22909	  3.4385
22910	  0.4195
22911	  1.2837
22912	  1.4130
22913	  3.5314
22914	  0.9936
22915	  0.3701
22916	  1.2867
22917	  2.3591
22918	  2.7558
22919	  3.4868
22920	  0.4522
22921	  1.3693
22922	  2.6909
22923	  0.1299
22924	  0.6596
22925	  0.4915
22926	  3.8300
22927	  0.0050
22928	  0.5239
22929	  1.0891
22930	  0.2013
22931	  2.5084
22932	  0.5299
22933	  1.9617
22934	  0.7067
22935	  1.9201
22936	  2.0032
22937	  2.3799
22938	  1.5944
22939	  2.8073
22940	  0.8904
22941	  0.4134
22942	  3.5214
22943	  0.4674
22944	  0.6525
22945	  0.5276
22946	  1.6161
22947	  3.5048
22948	  0.6218
22949	  1.5080
22950	  0.7530
22951	  2.9918
22952	  3.2252
22953	  1.1111
22954	  2.8622
22955	  1.3848
22956	  0.2245
22957	  1.7349
22958	  2.2924
22959	  3.3728
22960	  2.2970
22961	  3.9230
22962	  6.7692
22963	  0.8170
22964	  3.5701
22965	  4.5337
22966	  0.5360
22967	  0.3478
22968	  1.2384
22969	  1.5163
22970	  0.2482
22971	  1.4203
22972	  0.7263
22973	  0.8270
22974	  1.2103
22975	  3.4030
22976	  0.9090
22977	  2.8018
22978	  3.5230
22979	  0.5182
22980	  0.9179
22981	  3.0540
22982	  3.0920
22983	  1.7658
22984	  0.5404
22985	  1.3345
22986	  1.1316
22987	  2.2723
22988	  0.8894
22989	  0.6623
22990	  1.1315
22991	  1.2509
22992	  0.9295
22993	  1.0598
22994	  0.8793
22995	  1.8845
22996	  3.1547
22997	  1.9186
22998	  0.7664
22999	  3.2720
23000	  2.0700
23001	  0.2174
23002	  0.4303
23003	  3.8159
23004	  0.7742
23005	  2.2988
23006	  0.2427
23007	  4.4053
23008	  1.6171
23009	  2.5342
23010	  3.8811
23011	  1.2594
23012	  2.0342
23013	  1.6143
23014	  3.5351
23015	  0.7194
23016	  1.7895
23017	  1.3110
23018	  3.6673
23019	  2.5929
23020	  0.8382
23021	  1.4197
23022	  1.3888
23023	  2.4673
23024	  1.1119
23025	  2.7840
23026	  1.7031
23027	  1.9068
23028	  0.6211
23029	  0.1357
23030	  2.3194
23031	  2.3559
23032	  1.7299
23033	  1.6596
23034	  1.3030
23035	  1.1541
23036	  1.2091
23037	  1.6120
23038	  1.6993
23039	  0.2080
23040	  0.1290
23041	  1.6208
23042	  2.8291
23043	  3.5163
23044	  1.9802
23045	  1.3546
23046	  1.8870
23047	  3.1290
23048	  3.1771
23049	  0.7507
23050	  0.3899
23051	  0.4954
23052	  2.4950
23053	  0.2827
23054	  2.6854
23055	  1.4634
23056	  0.0050
23057	  1.3194
23058	  1.5748
23059	  1.3118
23060	  1.3109
23061	  2.0104
23062	  3.7652
23063	  2.2688
23064	  3.2181
23065	  1.0388
23066	  0.8515
23067	  0.6734
23068	  2.9524
23069	  1.3592
23070	  3.7583
23071	  0.7701
23072	  3.5254
23073	  3.5997
23074	  2.0732
23075	  1.6002
23076	  1.0182
23077	  2.5933
23078	  0.8765
23079	  0.9178
23080	  2.2431
23081	  0.7477
23082	  0.6940
23083	  2.1145
23084	  1.6837
23085	  2.9173
23086	  1.2769
23087	  2.3417
23088	  0.4932
23089	  0.2948
23090	  1.7980
23091	  2.6952
23092	  1.8761
23093	  0.7382
23094	  0.8562
23095	  4.4613
23096	  0.5879
23097	  0.5563
23098	  3.5164
23099	  3.7257
23100	  2.8438
23101	  5.0435
23102	  0.7309
23103	  1.2180
23104	  2.1479
23105	  1.3233
23106	  0.7533
23107	  0.7756
23108	  0.7430
23109	  4.6428
23110	  1.0788
23111	  1.2071
23112	  1.5423
23113	  1.7839
23114	  2.6931
23115	  0.0113
23116	  0.7583
23117	  0.0642
23118	  0.1323
23119	  4.0568
23120	  0.2063
23121	  0.5190
23122	  2.1117
23123	  1.3495
23124	  0.9651
23125	  0.5008
23126	  1.8336
23127	  2.4471
23128	  1.4035
23129	  1.6800
23130	  1.0280
23131	  3.7313
23132	  0.3953
23133	  2.1056
23134	  0.8779
23135	  1.0604
23136	  1.1012
23137	  1.6887
23138	  0.9952
23139	  1.6902
23140	  3.4314
23141	  0.4138
23142	  0.6218
23143	  1.2762
23144	  1.5870
23145	  0.7795
23146	  1.3999
23147	  1.7594
23148	  1.2546
23149	  3.6470
23150	  3.7652
23151	  1.5726
23152	  1.0339
23153	  0.7159
23154	  0.2046
23155	  1.1074
23156	  0.6601
23157	  2.9350
23158	  2.3145
23159	  0.5350
23160	  0.4782
23161	  0.6726
23162	  0.9214
23163	  1.2063
23164	  1.1593
23165	  0.4240
23166	  1.1583
23167	  3.9228
23168	  3.5043
23169	  0.4246
23170	  4.3821
23171	  0.4895
23172	  1.0792
23173	  2.6535
23174	  2.1854
23175	  1.1003
23176	  0.1608
23177	  1.9486
23178	  0.1442
23179	  0.7299
23180	  1.6389
23181	  2.2622
23182	  0.9099
23183	  0.4863
23184	  2.8407
23185	  3.5208
23186	  2.0872
23187	  2.1001
23188	  0.0050
23189	  0.7266
23190	  3.1780
23191	  1.9214
23192	  1.4749
23193	  0.6712
23194	  3.4586
23195	  0.8013
23196	  2.6770
23197	  0.9436
23198	  2.4662
23199	  0.0786
23200	  0.9162
23201	  0.7182
23202	  0.3740
23203	  2.5565
23204	  0.6600
23205	  3.3174
23206	  4.0382
23207	  0.3761
23208	  4.8653
23209	  0.0473
23210	  2.1619
23211	  1.2451
23212	  0.2198
23213	  0.9892
23214	  2.5965
23215	  0.6537
23216	  2.6719
23217	  2.2013
23218	  0.9135
23219	  0.3956
23220	  1.3751
23221	  4.8739
23222	  3.3680
23223	  2.8075
23224	  0.8173
23225	  1.1834
23226	  1.3428
23227	  1.0682
23228	  4.1265
23229	  0.3611
23230	  0.4742
23231	  0.3039
23232	  1.2343
23233	  1.2383
23234	  4.0942
23235	  1.0550
23236	  2.2645
23237	  2.1049
23238	  0.6752
23239	  2.4206
23240	  4.7406
23241	  1.2441
23242	  2.2643
23243	  1.5310
23244	  1.2500
23245	  3.2070
23246	  2.5408
23247	  1.7804
23248	  1.5731
23249	  0.6867
23250	  3.0618
23251	  2.2014
23252	  3.0118
23253	  3.5755
23254	  0.6238
23255	  0.7461
23256	  0.2686
23257	  1.2541
23258	  2.0129
23259	  0.6416
23260	  0.7215
23261	  2.1909
23262	  2.9165
23263	  1.1627
23264	  3.4108
23265	  2.8419
23266	  0.3926
23267	  1.2513
23268	  3.8951
23269	  0.5493
23270	  0.0050
23271	  1.7257
23272	  0.0825
23273	  1.7141
23274	  0.7232
23275	  0.0050
23276	  0.9282
23277	  1.1342
23278	  1.6162
23279	  0.2121
23280	  2.5658
23281	  1.4635
23282	  0.7968
23283	  3.5310
23284	  1.0963
23285	  0.1463
23286	  2.3779
23287	  0.2812
23288	  1.9637
23289	  0.4271
23290	  3.8026
23291	  0.8188
23292	  1.9964
23293	  1.2087
23294	  2.0856
23295	  0.9302
23296	  0.2294
23297	  1.1297
23298	  2.9898
23299	  1.9647
23300	  0.5065
23301	  0.7756
23302	  2.1010
23303	  1.2273
23304	  1.6174
23305	  3.5738
23306	  3.9666
23307	  4.8302
23308	  0.4200
23309	  2.4443
23310	  2.1876
23311	  0.4200
23312	  3.7131
23313	  0.7435
23314	  2.5211
23315	  0.0826
23316	  1.3361
23317	  3.2185
23318	  0.4244
23319	  0.5538
23320	  1.2884
23321	  0.1196
23322	  0.8963
23323	  2.2179
23324	  0.6764
23325	  0.9207
23326	  4.5477
23327	  2.1799
23328	  3.5695
23329	  0.6644
23330	  2.3224
23331	  3.9675
23332	  1.9139
23333	  0.9861
23334	  0.5411
23335	  0.9462
23336	  0.5937
23337	  1.8006
23338	  2.2288
23339	  0.3535
23340	  3.1769
23341	  1.5875
23342	  3.3396
23343	  2.1529
23344	  0.8532
23345	  0.9741
23346	  2.3407
23347	  0.7683
23348	  1.2281
23349	  0.7094
23350	  0.5433
23351	  1.2599
23352	  1.8422
23353	  2.1711
23354	  0.4797
23355	  1.0162
23356	  3.5651
23357	  0.1965
23358	  3.5323
23359	  0.5710
23360	  0.5959
23361	  0.2498
23362	  0.5270
23363	  1.0575
23364	  0.9961
23365	  0.3779
23366	  3.1247
23367	  2.8871
23368	  0.0050
23369	  1.5469
23370	  1.0491
23371	  4.1427
23372	  0.8801
23373	  2.4805
23374	  1.9685
23375	  0.6936
23376	  2.4412
23377	  0.5923
23378	  1.6115
23379	  0.9084
23380	  0.5533
23381	  1.7630
23382	  0.9644
23383	  2.6429
23384	  4.1448
23385	  2.4954
23386	  1.1237
23387	  1.3924
23388	  4.0711
23389	  0.5138
23390	  0.2759
23391	  0.5391
23392	  0.6419
23393	  0.7971
23394	  2.3305
23395	  2.2363
23396	  0.7142
23397	  2.1436
23398	  2.1460
23399	  3.9026
23400	  2.3823
23401	  3.7867
23402	  0.5450
23403	  0.8685
23404	  1.0689
23405	  0.3581
23406	  3.9415
23407	  0.7851
23408	  1.1383
23409	  1.6394
23410	  0.3925
23411	  0.2703
23412	  3.4659
23413	  3.5467
23414	  4.5742
23415	  2.4789
23416	  0.0050
23417	  1.2742
23418	  1.2999
23419	  2.0902
23420	  1.5816
23421	  3.3466
23422	  2.4698
23423	  1.5845
23424	  1.2166
23425	  0.6956
23426	  1.6484
23427	  0.5249
23428	  1.1616
23429	  3.0176
23430	  3.8619
23431	  0.8107
23432	  0.7695
23433	  0.5690
23434	  2.9656
23435	  1.0685
23436	  0.8561
23437	  2.9858
23438	  3.1300
23439	  3.9143
23440	  1.0191
23441	  2.2867
23442	  0.8553
23443	  2.8789
23444	  1.3108
23445	  0.6404
23446	  0.5218
23447	  0.8480
23448	  1.2151
23449	  2.9399
23450	  2.2899
23451	  1.1628
23452	  2.9985
23453	  0.2159
23454	  1.4969
23455	  3.3135
23456	  4.6355
23457	  0.5222
23458	  0.5204
23459	  3.0605
23460	  0.5227
23461	  0.6387
23462	  0.9589
23463	  0.6675
23464	  0.8747
23465	  0.4779
23466	  1.2748
23467	  1.5782
23468	  2.3579
23469	  1.8762
23470	  1.3585
23471	  3.8870
23472	  0.4439
23473	  3.3903
23474	  2.1399
23475	  0.9618
23476	  0.6510
23477	  1.1955
23478	  0.5174
23479	  1.6318
23480	  1.5913
23481	  1.1339
23482	  2.4731
23483	  2.2950
23484	  1.7976
23485	  0.2800
23486	  1.6637
23487	  0.9201
23488	  3.4610
23489	  0.6600
23490	  0.3584
23491	  1.0241
23492	  0.5325
23493	  2.1065
23494	  2.0211
23495	  0.3195
23496	  2.1858
23497	  1.1763
23498	  1.7797
23499	  1.9082
23500	  1.9121
23501	  0.6638
23502	  0.8013
23503	  2.3287
23504	  2.3117
23505	  0.6077
23506	  1.3085
23507	  0.0050
23508	  1.2577
23509	  3.4822
23510	  2.3757
23511	  3.4447
23512	  6.7586
23513	  0.0050
23514	  2.6007
23515	  0.4960
23516	  3.7718
23517	  1.5721
23518	  3.8113
23519	  0.9809
23520	  3.7939
23521	  1.6939
23522	  0.8877
23523	  0.5692
23524	  1.3656
23525	  1.2090
23526	  6.7442
23527	  1.9240
23528	  1.3207
23529	  2.8134
23530	  3.7417
23531	  0.9682
23532	  1.9156
23533	  1.1717
23534	  1.2749
23535	  2.4998
23536	  0.0050
23537	  0.8177
23538	  1.0571
23539	  0.3685
23540	  1.7319
23541	  1.8542
23542	  3.3758
23543	  3.4904
23544	  0.5204
23545	  1.9971
23546	  2.0298
23547	  1.7151
23548	  1.3070
23549	  0.3774
23550	  3.8130
23551	  1.7664
23552	  2.8499
23553	  2.4960
23554	  1.3007
23555	  1.6146
23556	  0.7864
23557	  0.6646
23558	  1.8123
23559	  0.6027
23560	  1.1710
23561	  1.3552
23562	  0.0429
23563	  2.3290
23564	  0.3485
23565	  1.1983
23566	  0.6246
23567	  0.9233
23568	  0.4816
23569	  0.8971
23570	  0.7152
23571	  1.1761
23572	  0.9268
23573	  1.0718
23574	  2.7758
23575	  2.0534
23576	  1.6254
23577	  4.1752
23578	  3.7093
23579	  1.0630
23580	  0.3553
23581	  0.7289
23582	  0.7036
23583	  0.5425
23584	  0.2078
23585	  0.7231
23586	  3.1489
23587	  3.0224
23588	  0.3759
23589	  3.0415
23590	  1.1205
23591	  1.1491
23592	  2.0220
23593	  1.5976
23594	  2.6023
23595	  1.8461
23596	  1.9140
23597	  0.8061
23598	  0.1210
23599	  2.3567
23600	  1.2759
23601	  1.9407
23602	  2.2801
23603	  0.5676
23604	  2.4282
23605	  1.8613
23606	  1.4320
23607	  2.4131
23608	  0.1137
23609	  0.3778
23610	  0.6947
23611	  0.6728
23612	  2.5372
23613	  1.4712
23614	  0.7298
23615	  2.1136
23616	  2.6374
23617	  1.9461
23618	  3.8728
23619	  1.0841
23620	  0.4301
23621	  0.4798
23622	  1.2363
23623	  0.2369
23624	  2.8662
23625	  0.8835
23626	  1.7484
23627	  3.8828
23628	  0.7782
23629	  2.0239
23630	  4.7548
23631	  4.3960
23632	  1.1293
23633	  3.9106
23634	  0.7524
23635	  1.0411
23636	  1.3220
23637	  0.7374
23638	  1.1430
23639	  1.3049
23640	  2.3008
23641	  1.3851
23642	  0.9604
23643	  0.6672
23644	  0.0050
23645	  0.4648
23646	  0.5039
23647	  0.7818
23648	  2.3406
23649	  0.5956
23650	  0.6839
23651	  3.9103
23652	  1.2602
23653	  5.0721
23654	  0.0050
23655	  3.6405
23656	  0.3544
23657	  0.0825
23658	  1.1276
23659	  0.0264
23660	  3.6964
23661	  1.5826
23662	  1.8166
23663	  1.2628
23664	  2.5803
23665	  3.4457
23666	  0.7146
23667	  0.8668
23668	  1.1166
23669	  0.8931
23670	  3.4274
23671	  0.4754
23672	  1.7824
23673	  2.0187
23674	  1.2277
23675	  0.0050
23676	  0.9100
23677	  3.5577
23678	  0.5821
23679	  2.0894
23680	  1.2857
23681	  2.8516
23682	  1.0830
23683	  1.1362
23684	  0.0050
23685	  2.8438
23686	  0.5972
23687	  2.5680
23688	  1.4323
23689	  2.6358
23690	  3.7556
23691	  1.3356
23692	  0.7784
23693	  1.0741
23694	  2.0415
23695	  1.1943
23696	  1.5934
23697	  1.2809
23698	  0.9209
23699	  2.2627
23700	  0.9441
23701	  0.4181
23702	  4.9117
23703	  0.9480
23704	  0.9802
23705	  1.8270
23706	  0.5414
23707	  1.8746
23708	  1.4798
23709	  0.3826
23710	  1.1386
23711	  1.7462
23712	  0.6581
23713	  1.8788
23714	  2.6221
23715	  2.6528
23716	  0.7379
23717	  0.0771
23718	  0.4632
23719	  0.9398
23720	  0.7995
23721	  1.2679
23722	  1.7064
23723	  3.5349
23724	  2.8935
23725	  0.7430
23726	  1.8938
23727	  1.6011
23728	  1.6746
23729	  2.5744
23730	  1.0020
23731	  0.3731
23732	  2.6085
23733	  0.2627
23734	  1.3256
23735	  2.5355
23736	  0.4887
23737	  1.0052
23738	  2.3074
23739	  3.7491
23740	  3.7858
23741	  2.0120
23742	  1.9348
23743	  0.3645
23744	  2.7200
23745	  0.2932
23746	  1.8515
23747	  3.5096
23748	  2.5197
23749	  2.9643
23750	  2.1094
23751	  3.2967
23752	  0.6617
23753	  1.5459
23754	  1.8911
23755	  1.8926
23756	  0.5644
23757	  0.9574
23758	  0.2358
23759	  0.0050
23760	  1.2224
23761	  0.7707
23762	  4.8172
23763	  1.1500
23764	  0.8165
23765	  3.3523
23766	  0.6192
23767	  0.5783
23768	  1.2516
23769	  0.1558
23770	  3.2470
23771	  9.4090
23772	  0.6074
23773	  0.7532
23774	  0.2295
23775	  0.7307
23776	  1.8267
23777	  0.3607
23778	  1.5931
23779	  2.1274
23780	  3.8364
23781	  0.9523
23782	  0.3116
23783	  1.9260
23784	  0.5559
23785	  0.5211
23786	  0.6899
23787	  2.3128
23788	  0.5910
23789	  0.8456
23790	  0.1533
23791	  3.9472
23792	  2.0607
23793	  4.1969
23794	  1.9181
23795	  0.9658
23796	  3.0388
23797	  1.6087
23798	  3.1637
23799	  1.7101
23800	  0.5230
23801	  1.6086
23802	  0.3774
23803	  1.9189
23804	  1.6172
23805	  0.5186
23806	  0.8086
23807	  0.7351
23808	  1.0568
23809	  4.0354
23810	  2.9875
23811	  1.0623
23812	  2.4079
23813	  3.6995
23814	  0.0050
23815	  0.9158
23816	  0.3740
23817	  2.2137
23818	  2.6576
23819	  1.6046
23820	  0.3037
23821	  0.5834
23822	  6.6902
23823	  3.4121
23824	  1.0438
23825	  2.2195
23826	  0.3577
23827	  2.6254
23828	  3.9636
23829	  2.5963
23830	  3.9848
23831	  1.9160
23832	  2.1007
23833	  3.2750
23834	  0.8291
23835	  1.6905
23836	  0.5447
23837	  0.8927
23838	  0.6748
23839	  3.4994
23840	  0.9198
23841	  3.1744
23842	  3.5008
23843	  1.5357
23844	  2.1949
23845	  0.5249
23846	  0.6269
23847	  0.0498
23848	  1.3293
23849	  0.9034
23850	  1.3052
23851	  0.8951
23852	  0.9050
23853	  1.7480
23854	  0.1303
23855	  0.7359
23856	  0.6736
23857	  3.1496
23858	  1.5009
23859	  3.5375
23860	  1.5290
23861	  1.9765
23862	  1.4761
23863	  0.3216
23864	  1.3936
23865	  0.0084
23866	  1.5925
23867	  0.5310
23868	  1.1522
23869	  1.0879
23870	  0.9218
23871	  0.7061
23872	  0.7378
23873	  3.2960
23874	  1.8479
23875	  1.3098
23876	  0.4133
23877	  2.4504
23878	  2.2333
23879	  3.2137
23880	  2.5431
23881	  0.6772
23882	  2.8213
23883	  0.5194
23884	  0.5331
23885	  2.2256
23886	  3.4153
23887	  0.7435
23888	  0.6511
23889	  0.9102
23890	  0.6354
23891	  1.6328
23892	  1.6875
23893	  2.6380
23894	  1.0846
23895	  0.7286
23896	  0.5852
23897	  0.4071
23898	  3.4561
23899	  1.2045
23900	  1.3692
23901	  0.8901
23902	  3.4402
23903	  0.6650
23904	  3.5352
23905	  0.3901
23906	  4.0505
23907	  0.0837
23908	  0.5334
23909	  1.3423
23910	  2.6983
23911	  0.9035
23912	  0.5666
23913	  2.4249
23914	  1.2979
23915	  0.7479
23916	  0.3575
23917	  2.8713
23918	  2.5780
23919	  2.3292
23920	  1.4821
23921	  1.9799
23922	  1.3876
23923	  0.6256
23924	  1.0229
23925	  0.2832
23926	  0.6399
23927	  0.0915
23928	  1.1526
23929	  1.8329
23930	  0.2481
23931	  2.0608
23932	  1.8333
23933	  0.7792
23934	  0.2209
23935	  2.1365
23936	  2.6143
23937	  1.9523
23938	  0.9398
23939	  0.7014
23940	  1.2540
23941	  1.2828
23942	  0.8541
23943	  0.8082
23944	  0.7391
23945	  0.6745
23946	  2.8384
23947	  1.2967
23948	  1.0964
23949	  1.3851
23950	  0.0084
23951	  1.9781
23952	  1.7110
23953	  4.2736
23954	  0.4711
23955	  1.3594
23956	  1.4250
23957	  2.5681
23958	  2.3887
23959	  0.3825
23960	  0.8636
23961	  1.5919
23962	  0.6549
23963	  1.9394
23964	  0.6694
23965	  2.2108
23966	  0.4687
23967	  1.6553
23968	  1.0561
23969	  1.9031
23970	  0.9872
23971	  3.5643
23972	  0.4671
23973	  0.9626
23974	  1.9705
23975	  2.0461
23976	  0.9074
23977	  0.6057
23978	  1.7497
23979	  0.5562
23980	  0.9610
23981	  4.3404
23982	  1.0078
23983	  0.5443
23984	  0.5403
23985	  0.7055
23986	  0.6769
23987	  1.3948
23988	  3.3423
23989	  2.1163
23990	  1.5701
23991	  0.4404
23992	  0.8426
23993	  1.2136
23994	  1.0878
23995	  1.4693
23996	  3.8036
23997	  3.6980
23998	  0.2291
23999	  3.9799
24000	  2.6481
24001	  1.3854
24002	  1.2831
24003	  2.4118
24004	  0.9371
24005	  1.3441
24006	  0.8910
24007	  1.4602
24008	  2.7720
24009	  0.6634
24010	  1.9867
24011	  0.9403
24012	  0.3029
24013	  3.2578
24014	  1.5497
24015	  1.0951
24016	  1.0464
24017	  2.3143
24018	  2.1347
24019	  4.1215
24020	  2.0352
24021	  0.1333
24022	  0.8978
24023	  0.8958
24024	  0.4175
24025	  1.9154
24026	  1.2864
24027	  2.6397
24028	  4.4281
24029	  0.9069
24030	  1.2553
24031	  3.4795
24032	  2.7967
24033	  0.1454
24034	  0.7588
24035	  1.1282
24036	  0.4604
24037	  1.2077
24038	  0.5797
24039	  1.4958
24040	  1.6437
24041	  2.4189
